startpunkt,horisont_ar,faktisk,modell,naiv,feil_modell,feil_naiv,innenfor80
1996-03,5,0.032677190410444514,0.03618397886937826,0.01574803149606335,0.003506788458933749,-0.016929158914381164,True
1996-03,10,0.034162414091701857,0.04028707290844756,0.01574803149606335,0.006124658816745704,-0.018414382595638507,True
1996-04,1,0.017307692307691875,0.021015104076751265,0.01562500000000005,0.00370741176905939,-0.0016826923076918264,True
1996-04,3,0.02378859004525637,0.02990960990691874,0.01562500000000005,0.006121019861662372,-0.008163590045256321,True
1996-04,5,0.03142361238079406,0.0351817014330795,0.01562500000000005,0.003758089052285439,-0.01579861238079401,True
1996-04,10,0.03365003162125048,0.04070649339154475,0.01562500000000005,0.007056461770294273,-0.01802503162125043,True
1996-05,1,0.017307692307691875,0.018480640735429658,0.01562500000000005,0.0011729484277377827,-0.0016826923076918264,True
1996-05,3,0.02439980725913297,0.028372302152515218,0.01562500000000005,0.003972494893382247,-0.008774807259132923,True
1996-05,5,0.031763231688004656,0.03489424038807148,0.01562500000000005,0.0031310087000668216,-0.016138231688004608,True
1996-05,10,0.03436166953673989,0.03962299644388059,0.01562500000000005,0.0052613269071406996,-0.018736669536739844,True
1996-06,1,0.019230769230769183,0.018270864100537736,0.01562500000000005,-0.0009599051302314476,-0.0036057692307691347,True
1996-06,3,0.02439980725913297,0.0277110696289362,0.01562500000000005,0.0033112623698032286,-0.008774807259132923,True
1996-06,5,0.0321024044212869,0.03471747039667382,0.01562500000000005,0.002615065975386917,-0.016477404421286854,True
1996-06,10,0.03464509529647604,0.04125564420316193,0.01562500000000005,0.006610548906685894,-0.01902009529647599,True
1996-07,1,0.019230769230769183,0.016762219840768623,0.013645224171540061,-0.00246854939000056,-0.005585545059229122,True
1996-07,3,0.02439980725913297,0.026989232132252475,0.013645224171540061,0.0025894248731195037,-0.01075458308759291,True
1996-07,5,0.03277941543624607,0.03453769804462617,0.013645224171540061,0.0017582826083800962,-0.019134191264706012,True
1996-07,10,0.03478654655832963,0.03983725708841718,0.013645224171540061,0.00505071053008755,-0.021141322386789566,True
1996-08,1,0.019230769230769183,0.017902654961714785,0.013645224171540061,-0.0013281142690543986,-0.005585545059229122,True
1996-08,3,0.025010295965767943,0.02618330478533428,0.013645224171540061,0.001173008819566338,-0.011365071794227882,True
1996-08,5,0.03277941543624607,0.03337494207555855,0.013645224171540061,0.000595526639312477,-0.019134191264706012,True
1996-08,10,0.03520985929096026,0.03892247492698035,0.013645224171540061,0.003712615636020093,-0.021564635119420198,True
1996-09,1,0.019193857965451058,0.02082235545147371,0.015594541910331524,0.0016284974860226523,-0.003599316055119534,True
1996-09,3,0.026180026172300096,0.03035748013438446,0.015594541910331524,0.004177453962084365,-0.010585484261968573,True
1996-09,5,0.033730852909791074,0.03584534888114342,0.015594541910331524,0.0021144959713523467,-0.018136310999459553,True
1996-09,10,0.035292282129888476,0.04002904576844838,0.015594541910331524,0.004736763638559904,-0.019697740219556954,True
1996-10,1,0.019157088122605102,0.02178657324100463,0.017543859649122896,0.002629485118399527,-0.001613228473482206,True
1996-10,3,0.025524319906752045,0.030827790144430288,0.017543859649122896,0.005303470237678243,-0.007980460257629149,True
1996-10,5,0.03367030898361701,0.036136921128943233,0.017543859649122896,0.0024666121453262232,-0.016126449334494114,True
1996-10,10,0.036072730641480005,0.03932121464517717,0.017543859649122896,0.0032484840036971635,-0.01852887099235711,True
1996-11,1,0.019157088122605102,0.02172599668487334,0.017543859649122896,0.002568908562268237,-0.001613228473482206,True
1996-11,3,0.026737241581165555,0.029195491534931433,0.017543859649122896,0.002458249953765878,-0.009193381932042659,True
1996-11,5,0.03367030898361701,0.03449097962811094,0.017543859649122896,0.000820670644493933,-0.016126449334494114,True
1996-11,10,0.0375944614269056,0.03878557799010479,0.017543859649122896,0.0011911165631991946,-0.0200506017777827,True
1996-12,1,0.019120458891013214,0.026011434335622526,0.01949317738791425,0.006890975444609312,0.00037271849690103526,True
1996-12,3,0.029100341381322926,0.032516657921725894,0.01949317738791425,0.003416316540402968,-0.009607163993408677,True
1996-12,5,0.03527979729589554,0.03615999964580939,0.01949317738791425,0.0008802023499138514,-0.01578661990798129,True
1996-12,10,0.037670377520688365,0.04016539522296645,0.01949317738791425,0.002495017702278085,-0.018177200132774116,True
1997-01,1,0.02103250478011461,0.01914588124705658,0.015533980582524372,-0.0018866235330580287,-0.005498524197590237,True
1997-01,3,0.030302562499482533,0.027655939966180806,0.015533980582524372,-0.002646622533301727,-0.014768581916958162,True
1997-01,5,0.035612470821301104,0.03364579575918802,0.015533980582524372,-0.0019666750621130866,-0.020078490238776732,True
1997-01,10,0.03808087599117811,0.037989322726132105,0.015533980582524372,-9.155326504600714e-05,-0.02254689540865374,True
1997-02,1,0.022900763358778747,0.01900320359614409,0.01747572815533984,-0.0038975597626346586,-0.005425035203438906,True
1997-02,3,0.03144368022401483,0.027367340600264113,0.01747572815533984,-0.004076339623750716,-0.013967952068674988,True
1997-02,5,0.03621198056937242,0.032674525181219466,0.01747572815533984,-0.003537455388152956,-0.01873625241403258,True
1997-02,10,0.0381554027155813,0.038366542279474045,0.01747572815533984,0.00021113956389274408,-0.02067967456024146,True
1997-03,1,0.022857142857142822,0.02080217207790277,0.017441860465116102,-0.002054970779240054,-0.0054152823920267205,True
1997-03,3,0.03138559151143843,0.027357201234041815,0.017441860465116102,-0.004028390277396616,-0.013943731046322329,True
1997-03,5,0.036477951683804744,0.033660356662520804,0.017441860465116102,-0.002817595021283939,-0.01903609121868864,True
1997-03,10,0.03809362364835313,0.03898896480838932,0.017441860465116102,0.0008953411600361935,-0.020651763183237026,True
1997-04,1,0.028355387523629604,0.020291345368354134,0.017307692307691875,-0.00806404215527547,-0.01104769521593773,True
1997-04,3,0.029374440294822803,0.027905031596572517,0.017307692307691875,-0.0014694086982502859,-0.012066747987130928,True
1997-04,5,0.03523511479065463,0.032569968215143186,0.017307692307691875,-0.0026651465755114442,-0.017927422482962755,True
1997-04,10,0.038118825644634896,0.037762474694358845,0.017307692307691875,-0.0003563509502760506,-0.02081113333694302,True
1997-05,1,0.03213610586011357,0.019855474866544494,0.017307692307691875,-0.012280630993569075,-0.014828413552421694,True
1997-05,3,0.029374440294822803,0.02726317545990694,0.017307692307691875,-0.0021112648349158637,-0.012066747987130928,True
1997-05,5,0.03589261618774172,0.032071675336458924,0.017307692307691875,-0.003820940851282796,-0.018584923880049845,True
1997-05,10,0.038791838561374664,0.03820160431121303,0.017307692307691875,-0.0005902342501616364,-0.02148414625368279,True
1997-06,1,0.030188679245282773,0.02120851634193993,0.019230769230769183,-0.008980162903342841,-0.01095791001451359,True
1997-06,3,0.029913849013530006,0.027898901906692468,0.019230769230769183,-0.0020149471068375384,-0.010683079782760823,True
1997-06,5,0.0355014179582437,0.03302062763340145,0.019230769230769183,-0.002480790324842247,-0.016270648727474517,True
1997-06,10,0.038863732913874946,0.038687011103682306,0.019230769230769183,-0.00017672181019263988,-0.019632963683105763,True
1997-07,1,0.03207547169811278,0.018866969849081233,0.019230769230769183,-0.013208501849031544,-0.012844702467343594,True
1997-07,3,0.031098339820511092,0.02670595692779045,0.019230769230769183,-0.004392382892720641,-0.011867570589741909,True
1997-07,5,0.035829419740226146,0.031486898310756406,0.019230769230769183,-0.0043425214294697395,-0.016598650509456962,True
1997-07,10,0.038863732913874946,0.036816704227393374,0.019230769230769183,-0.0020470286864815723,-0.019632963683105763,True
1997-08,1,0.03207547169811278,0.01794790440358266,0.019230769230769183,-0.014127567294530116,-0.012844702467343594,True
1997-08,3,0.03168956606234575,0.025774600366251545,0.019230769230769183,-0.005914965696094204,-0.012458796831576566,True
1997-08,5,0.037463228209736826,0.03070332863410235,0.019230769230769183,-0.006759899575634477,-0.018232458978967643,True
1997-08,10,0.039531170928295,0.03594592082715162,0.019230769230769183,-0.0035852501011433835,-0.020300401697525818,True
1997-09,1,0.032015065913370895,0.021541723590004898,0.019193857965451058,-0.010473342323365997,-0.012821207947919838,True
1997-09,3,0.03457251135178973,0.029464791349225007,0.019193857965451058,-0.005107720002564722,-0.015378653386338672,True
1997-09,5,0.03707217524212808,0.03589191369009856,0.019193857965451058,-0.0011802615520295212,-0.017878317276677023,True
1997-09,10,0.039601085020366175,0.039764055330603384,0.019193857965451058,0.00016297031023720931,-0.020407227054915118,True
1997-10,1,0.04323308270676668,0.022429885475552046,0.019157088122605102,-0.020803197231214633,-0.024075994584161577,True
1997-10,3,0.03509479909633011,0.02952118151823914,0.019157088122605102,-0.005573617578090974,-0.01593771097372501,True
1997-10,5,0.03700728967233015,0.03403280206591924,0.019157088122605102,-0.0029744876064109055,-0.017850201549725046,True
1997-10,10,0.03980306049076475,0.039202014297922055,0.019157088122605102,-0.0006010461928426941,-0.020645972368159647,True
1997-11,1,0.04323308270676668,0.02264762676315699,0.019157088122605102,-0.02058545594360969,-0.024075994584161577,True
1997-11,3,0.03567926833351189,0.028903668346704194,0.019157088122605102,-0.006775599986807698,-0.01652218021090679,True
1997-11,5,0.037332166706539875,0.03377099896812376,0.019157088122605102,-0.003561167738416117,-0.018175078583934773,True
1997-11,10,0.04164044753036691,0.038439455228710576,0.019157088122605102,-0.0032009923016563316,-0.022483359407761805,True
1997-12,1,0.04127579737335809,0.025516767067406524,0.019120458891013214,-0.015759030305951566,-0.022155338482344876,True
1997-12,3,0.03852201512645148,0.03145418960729682,0.019120458891013214,-0.0070678255191546635,-0.019401556235438266,True
1997-12,5,0.039204603197618405,0.03536929775061215,0.019120458891013214,-0.0038353054470062556,-0.02008414430660519,True
1997-12,10,0.04196440710719201,0.0385905118700314,0.019120458891013214,-0.0033738952371606054,-0.022843948216178793,True
1998-01,1,0.04119850187265887,0.02106976837130005,0.02103250478011461,-0.02012873350135882,-0.02016599709254426,True
1998-01,3,0.04076276143203054,0.027340314971114096,0.02103250478011461,-0.013422446460916442,-0.01973025665191593,True
1998-01,5,0.03977815255636019,0.03271697084436476,0.02103250478011461,-0.0070611817119954345,-0.018745647776245582,True
1998-01,10,0.042286254439349434,0.0375844250580814,0.02103250478011461,-0.004701829381268036,-0.021253749659234825,True
1998-02,1,0.0391791044776118,0.02231486670323779,0.022900763358778747,-0.016864237774374007,-0.01627834111883305,True
1998-02,3,0.04061652043374748,0.030748263702752576,0.022900763358778747,-0.009868256730994902,-0.01771575707496873,True
1998-02,5,0.04154998253838829,0.03400597767275063,0.022900763358778747,-0.007544004865637659,-0.018649219179609544,True
1998-02,10,0.04253963676704214,0.03785170724863733,0.022900763358778747,-0.004687929518404806,-0.01963887340826339,True
1998-03,1,0.03910614525139624,0.022790058956919195,0.022857142857142822,-0.016316086294477044,-0.016249002394253417,True
1998-03,3,0.0411167799134237,0.030390492324411572,0.022857142857142822,-0.010726287589012125,-0.018259637056280874,True
1998-03,5,0.04116177893347865,0.03444857036022994,0.022857142857142822,-0.006713208573248711,-0.01830463607633583,True
1998-03,10,0.042601468525374234,0.037567691011686916,0.022857142857142822,-0.005033777513687318,-0.01974432566823141,True
1998-04,1,0.025735294117646825,0.029763652520516555,0.028355387523629604,0.00402835840286973,0.002620093405982779,True
1998-04,3,0.037201804783656325,0.03262366143716439,0.028355387523629604,-0.004578143346491932,-0.008846417260026721,True
1998-04,5,0.03783539975870055,0.03536006728875124,0.028355387523629604,-0.0024753324699493123,-0.009480012235070948,True
1998-04,10,0.04163470304710614,0.0398307534370988,0.028355387523629604,-0.0018039496100073424,-0.013279315523476536,True
1998-05,1,0.023809523809523662,0.030171260790296986,0.03213610586011357,0.0063617369807733234,0.008326582050589906,True
1998-05,3,0.036502400377908334,0.03315585377252954,0.03213610586011357,-0.0033465466053787946,-0.004366294517794765,True
1998-05,5,0.03643986174746149,0.037184530920333386,0.03213610586011357,0.0007446691728718938,-0.004303755887347924,True
1998-05,10,0.041633770155392165,0.03939025212736164,0.03213610586011357,-0.0022435180280305222,-0.009497664295278596,True
1998-06,1,0.023809523809523662,0.02833910976631136,0.030188679245282773,0.004529585956787697,0.00637915543575911,True
1998-06,3,0.03707034701231389,0.03287694541915715,0.030188679245282773,-0.004193401593156738,-0.006881667767031117,True
1998-06,5,0.03612222765108834,0.036087378700925016,0.030188679245282773,-3.484895016332701e-05,-0.00593354840580557,True
1998-06,10,0.04201376708380908,0.03969311428621093,0.030188679245282773,-0.0023206527975981467,-0.011825087838526305,True
1998-07,1,0.021937842778793452,0.028813614759718352,0.03207547169811278,0.0068757719809249,0.010137628919319325,True
1998-07,3,0.03757132621275064,0.032192294029582624,0.03207547169811278,-0.005379032183168014,-0.0054958545146378615,True
1998-07,5,0.03542520450191903,0.03625388754665623,0.03207547169811278,0.0008286830447372037,-0.003349732803806252,True
1998-07,10,0.04207570798763338,0.03930256489229634,0.03207547169811278,-0.0027731430953370426,-0.010000236289520605,True
1998-08,1,0.023765996343693585,0.026983065848311026,0.03207547169811278,0.003217069504617441,0.008309475354419192,True
1998-08,3,0.03757132621275064,0.030460576355534164,0.03207547169811278,-0.007110749857216474,-0.0054958545146378615,True
1998-08,5,0.03637775919955382,0.035023092019698276,0.03207547169811278,-0.001354667179855544,-0.004302287501441043,True
1998-08,10,0.04283020072067311,0.038934068230047865,0.03207547169811278,-0.0038961324906252454,-0.010754729022560333,True
1998-09,1,0.027372262773722494,0.02953677449399763,0.032015065913370895,0.0021645117202751356,0.004642803139648401,True
1998-09,3,0.03919772129176018,0.03435609077475665,0.032015065913370895,-0.004841630517003537,-0.007182655378389288,True
1998-09,5,0.03631586849572343,0.03863250218085838,0.032015065913370895,0.002316633685134954,-0.004300802582352534,True
1998-09,10,0.04276499634080203,0.04022294978608426,0.032015065913370895,-0.002542046554717771,-0.010749930427431137,True
1998-10,1,0.014414414414414722,0.04369635473498511,0.04323308270676668,0.029281940320570386,0.028818668292351957,False
1998-10,3,0.03537079292727797,0.04256576034580257,0.04323308270676668,0.0071949674185246,0.007862289779488711,True
1998-10,5,0.03431893980545074,0.04274273882959106,0.04323308270676668,0.008423799024140317,0.008914142901315938,True
1998-10,10,0.042065705738297175,0.043443693263297986,0.04323308270676668,0.0013779875250008108,0.0011673769684695037,True
1998-11,1,0.018018018018018504,0.037427811750346665,0.04323308270676668,0.01940979373232816,0.025215064688748175,True
1998-11,3,0.03537079292727797,0.03914328618708735,0.04323308270676668,0.003772493259809384,0.007862289779488711,True
1998-11,5,0.0340038867650107,0.03992794442411654,0.04323308270676668,0.005924057659105843,0.009229195941755981,True
1998-11,10,0.04268580020365912,0.0417163731028731,0.04323308270676668,-0.0009694271007860203,0.0005472825031075587,True
1998-12,1,0.02702702702702747,0.03648969082932117,0.04127579737335809,0.009462663802293703,0.014248770346330621,True
1998-12,3,0.038721530825337164,0.03864159697322052,0.04127579737335809,-7.993385211664539e-05,0.0025542665480209267,True
1998-12,5,0.035575328496887694,0.04060477877540423,0.04127579737335809,0.005029450278516534,0.0057004688764703965,True
1998-12,10,0.04243816066310975,0.040746486610904714,0.04127579737335809,-0.001691674052205036,-0.0011623632897516598,True
1999-01,1,0.028776978417266133,0.0316269457227429,0.04119850187265887,0.002849967305476764,0.012421523455392734,True
1999-01,3,0.0386544473499776,0.036304812132723255,0.04119850187265887,-0.002349635217254342,0.0025440545226812702,True
1999-01,5,0.036140519316268625,0.03923884369354327,0.04119850187265887,0.0030983243772746416,0.005057982556390242,True
1999-01,10,0.04212652359832385,0.04037810179702991,0.04119850187265887,-0.001748421801293941,-0.0009280217256649806,True
1999-02,1,0.032315978456014374,0.029937699463641783,0.0391791044776118,-0.0023782789923725914,0.006863126021597422,True
1999-02,3,0.03969601489557051,0.03458806226210462,0.0391791044776118,-0.00510795263346589,-0.0005169104179587117,True
1999-02,5,0.03607999918410698,0.03807971685449182,0.0391791044776118,0.001999717670384836,0.0030991052935048155,True
1999-02,10,0.04206324993724788,0.040388928108871555,0.0391791044776118,-0.0016743218283763253,-0.002884145459636084,True
1999-03,1,0.03225806451612946,0.028701078436154437,0.03910614525139624,-0.0035569860799750247,0.0068480807352667775,True
1999-03,3,0.040179957971895844,0.032718676029560786,0.03910614525139624,-0.007461281942335057,-0.0010738127204996048,True
1999-03,5,0.03664116986088057,0.03590428650352024,0.03910614525139624,-0.0007368833573603295,0.0024649753905156696,True
1999-03,10,0.04175239772078961,0.039801460927446713,0.03910614525139624,-0.0019509367933428987,-0.002646252469393373,True
1999-04,1,0.03405017921146994,0.01693100043548603,0.025735294117646825,-0.017119178775983908,-0.008314885093823113,True
1999-04,3,0.04073177768175382,0.024979851321422542,0.025735294117646825,-0.015751926360331275,-0.014996483564106992,True
1999-04,5,0.03757061651580002,0.031824603929745086,0.025735294117646825,-0.0057460125860549355,-0.011835322398153197,True
1999-04,10,0.04162831308977757,0.03742097211701363,0.025735294117646825,-0.004207340972763936,-0.015893018972130742,True
1999-05,1,0.03220035778175342,0.01954466387636908,0.023809523809523662,-0.01265569390538434,-0.008390833972229755,True
1999-05,3,0.041212045702515535,0.027508024308578162,0.023809523809523662,-0.013704021393937373,-0.017402521892991872,True
1999-05,5,0.03781669143114502,0.03296459223861034,0.023809523809523662,-0.004852099192534681,-0.01400716762162136,True
1999-05,10,0.04144182511402525,0.03772771169748624,0.023809523809523662,-0.0037141134165390097,-0.017632301304501587,True
1999-06,1,0.03577817531305945,0.017295123337837278,0.023809523809523662,-0.01848305197522217,-0.011968651503535786,True
1999-06,3,0.041212045702515535,0.026186199411750617,0.023809523809523662,-0.015025846290764918,-0.017402521892991872,True
1999-06,5,0.03904742918239578,0.03225671520510295,0.023809523809523662,-0.006790713977292834,-0.015237905372872118,True
1999-06,10,0.04144182511402525,0.03679971541024545,0.023809523809523662,-0.004642109703779797,-0.017632301304501587,True
1999-07,1,0.03935599284436548,0.01476929230442088,0.021937842778793452,-0.0245867005399446,-0.017418150065572027,True
1999-07,3,0.04176178817303005,0.022311161125458202,0.021937842778793452,-0.019450627047571847,-0.019823945394236597,True
1999-07,5,0.039966670457796574,0.02914314143526697,0.021937842778793452,-0.010823529022529605,-0.018028827679003122,True
1999-07,10,0.041689817092175306,0.035754752221702255,0.021937842778793452,-0.005935064870473052,-0.019751974313381854,True
1999-08,1,0.03928571428571404,0.01682826666551551,0.023765996343693585,-0.022457447620198533,-0.015519717942020457,True
1999-08,3,0.04387973933172421,0.023338024665337433,0.023765996343693585,-0.020541714666386778,-0.020113742988030626,True
1999-08,5,0.03990057173719115,0.02967088988212247,0.023765996343693585,-0.01022968185506868,-0.016134575393497566,True
1999-08,10,0.041997958756950185,0.035647968775858956,0.023765996343693585,-0.006349989981091229,-0.0182319624132566,True
1999-09,1,0.04440497335701567,0.023952538853333132,0.027372262773722494,-0.020452434503682535,-0.017032710583293174,True
1999-09,3,0.04202229814904078,0.03044789590856207,0.027372262773722494,-0.01157440224047871,-0.014650035375318286,True
1999-09,5,0.03939939994833289,0.034979563889281765,0.027372262773722494,-0.0044198360590511285,-0.0120271371746104,True
1999-09,10,0.041564566073266744,0.03952607927478536,0.027372262773722494,-0.0020384867984813843,-0.01419230329954425,True
1999-10,1,0.04795737122557754,0.020833829575603827,0.014414414414414722,-0.027123541649973715,-0.033542956811162816,True
1999-10,3,0.04256728899010988,0.0274851725087084,0.014414414414414722,-0.015082116481401477,-0.028152874575695156,True
1999-10,5,0.04000741405250161,0.033242989383270166,0.014414414414414722,-0.006764424669231446,-0.02559299963808689,True
1999-10,10,0.04168761701378287,0.037424757854573255,0.014414414414414722,-0.0042628591592096116,-0.027273202599368145,True
1999-11,1,0.046017699115044164,0.026459881529181585,0.018018018018018504,-0.01955781758586258,-0.02799968109702566,True
1999-11,3,0.041879445225545923,0.031578460630807575,0.018018018018018504,-0.010300984594738348,-0.02386142720752742,True
1999-11,5,0.039573340351543834,0.03530734889360627,0.018018018018018504,-0.004265991457937567,-0.02155532233352533,True
1999-11,10,0.04131828934227263,0.03872959107015306,0.018018018018018504,-0.0025886982721195703,-0.023300271324254124,True
1999-12,1,0.04736842105263142,0.038230934457106736,0.02702702702702747,-0.009137486595524685,-0.020341394025603952,True
1999-12,3,0.04260360145884426,0.03944260352195257,0.02702702702702747,-0.003160997936891688,-0.01557657443181679,True
1999-12,5,0.039552070526350805,0.04120871042418119,0.02702702702702747,0.0016566398978303878,-0.012525043499323336,True
1999-12,10,0.040646633113651416,0.04190816425284509,0.02702702702702747,0.0012615311391936737,-0.013619606086623947,True
2000-01,1,0.052447552447553274,0.035416197752819734,0.028776978417266133,-0.01703135469473354,-0.02367057403028714,True
2000-01,3,0.042996591922543764,0.03723927120190543,0.028776978417266133,-0.005757320720638337,-0.014219613505277631,True
2000-01,5,0.03942387553459716,0.03966449808540777,0.028776978417266133,0.0002406225508106083,-0.01064689711733103,True
2000-01,10,0.04040466226975449,0.042125642171347004,0.028776978417266133,0.0017209799015925134,-0.011627683852488357,True
2000-02,1,0.050434782608695536,0.03948731204864731,0.032315978456014374,-0.010947470560048224,-0.01811880415268116,True
2000-02,3,0.045440149635773856,0.03982346295258541,0.032315978456014374,-0.005616686683188446,-0.013124171179759482,True
2000-02,5,0.0389347650981589,0.04148953352540115,0.032315978456014374,0.0025547684272422475,-0.0066187866421445266,True
2000-02,10,0.040592261773756265,0.042052824641634415,0.032315978456014374,0.0014605628678781499,-0.00827628331774189,True
2000-03,1,0.05208333333333372,0.036406221840807856,0.03225806451612946,-0.01567711149252586,-0.019825268817204256,True
